"id","article_id","commande_id"
5029,269072,569057
5030,277069,569057
5031,310027,582060
5032,,580029
5033,,579020
5034,531043,577059
5035,531042,577059
5036,241127,577059
5037,277012,577059
5038,277056,579020
5039,271002,572058
5040,325079,572058
5041,245065,583075
5042,193010,581066
5043,538024,574056
5044,247087,579070
5045,364056,581073
5046,323133,580045
5047,322148,580045
5048,323133,577073
5049,241092,570080
5050,245037,570080
5051,527003,575071
5052,527003,571084
5053,245037,580051
5054,325075,580051
5055,322016,580051
5056,508089,578117
5057,,580057
5058,364056,569078
5059,184012,572081
5060,181007,572081
5061,,582179
5062,578045,580089
5063,215045,580089
5064,364056,582119
5065,322112,576113
5066,183029,572108
5067,,574103
5068,241092,580100
5069,581116,581118
5070,364056,569119
5071,,578180
5072,,576129
5073,578166,576129
5074,249106,576129
5075,575075,582137
5076,241060,582139
5077,297052,570144
5078,241056,577137
5079,193030,569136
5080,359001,570147
5081,,576146
5082,245037,576146
5083,304007,576146
5084,581116,577148
5085,355040,579158
5086,,577137
5087,578126,579161
5088,273004,573142
5089,308016,574151
5090,527003,571144
5091,508089,582166
5092,538024,573151
5093,581116,576156
5094,183029,579174
5095,298023,579173
5096,527003,579174
5097,277012,579177
5098,308037,573130
5099,,581158
5100,245037,581158
5101,304018,574163
5102,368001,574163
5103,320002,574163
5104,518028,579181
5105,364061,575108
5106,278065,571164
5107,527003,576166
5108,322088,573169
5109,249140,570180
5110,321050,580166
5111,,583199
5112,,583199
5113,,583199
5114,184012,576176
5115,323077,576179
5116,578166,577188
5117,277069,572182
5118,578045,583213
5119,249082,583211
5120,362052,575172
5121,220043,575172
5122,320030,575172
5123,570033,577193
5124,578166,582205
5125,322013,571195
5126,,577207
5127,327008,571198
5128,326049,571186
5129,518077,569200
5130,575163,572204
5131,365256,576213
5132,,577188
5133,581116,580198
5134,381065,580198
5135,269028,583238
5136,325069,580198
5137,249140,574211
5138,570033,576219
5139,322148,572215
5140,297055,575194
5141,191011,575195
5142,582191,576224
5143,183029,573216
5144,246022,581211
5145,215046,569214
5146,601004,577225
5147,518077,573185
5148,527003,581219
5149,323047,580217
5150,244132,577232
5151,355040,575209
5152,311005,570235
5153,166009,582247
5154,538024,573230
5155,570240,575194
5156,247100,579250
5157,,577242
5158,249137,582252
5159,366040,570251
5160,323133,570251
5161,196027,573240
5162,321005,580240
5163,527003,583283
5164,578045,572252
5165,578166,577252
5166,191011,577252
5167,312011,575230
5168,310012,575230
5169,579206,573251
5170,583151,580258
5171,538024,581257
5172,322001,576270
5173,581170,570276
5174,575163,580240
5175,321050,576281
5176,,579273
5177,569168,583311
5178,517110,579281
5179,219059,579281
5180,183029,579284
5181,,578023
5182,215061,582019
5183,227002,577019
5184,326049,585001
5185,,574018
5186,247098,574018
5187,214038,575024
5188,,578032
5189,,583031
5190,362053,579021
5191,323133,595001
5192,245037,578029
5193,323052,571019
5194,298023,572035
5195,518077,572037
5196,330004,583050
5197,217054,571028
5198,323100,571028
5199,247098,571028
5200,578045,579026
5201,249131,579026
5202,,570053
5203,216034,573056
5204,249140,582050
5205,245037,575046
5206,,577053
5207,325075,581055
5208,245037,577025
5209,,583075
5210,323047,579020
5211,217059,572058
5212,538024,571063
5213,247100,578029
5214,360056,574058
5215,320037,572066
5216,249133,579070
5217,315010,579073
5218,270001,580045
5219,200002,577073
5220,183029,570080
5221,277069,583102
5222,220013,578117
5223,183029,569076
5224,,569076
5225,325069,577053
5226,518077,580089
5227,578045,582119
5228,,574103
5229,247098,569112
5230,527003,570127
5231,323133,578176
5232,538024,575108
5233,308020,576129
5234,381065,582137
5235,323109,582137
5236,,582139
5237,,573124
5238,244106,580092
5239,,569132
5240,364061,583156
5241,551004,575103
5242,273004,570144
5243,220043,575119
5244,273051,575119
5245,,577137
5246,249106,569136
5247,241127,580132
5248,518077,576146
5249,287008,576146
5250,216058,576146
5251,570033,577148
5252,,578206
5253,196027,582115
5254,277056,581145
5255,278062,581145
5256,570033,571144
5257,,582166
5258,244053,582166
5259,310027,576156
5260,578126,576156
5261,365318,576156
5262,578166,579174
5263,,569112
5264,243118,569155
5265,575075,582179
5266,581116,576166
5267,183029,573169
5268,272005,573170
5269,241127,570180
5270,365256,570180
5271,538024,570180
5272,,570180
5273,245037,570180
5274,,583199
5275,321013,578240
5276,582191,578240
5277,575163,573185
5278,569168,572176
5279,575163,571181
5280,527003,576182
5281,575163,577190
5282,,572182
5283,570033,583211
5284,325075,580182
5285,305014,577193
5286,575163,580188
5287,309019,580189
5288,538024,580189
5289,575163,574189
5290,569168,575181
5291,362053,583214
5292,382013,582205
5293,326022,577206
5294,327039,578261
5295,247098,572199
5296,255028,578261
5297,216019,577207
5298,575163,581191
5299,580193,576213
5300,575163,571204
5301,578126,571204
5302,570033,580198
5303,243118,571210
5304,214041,571210
5305,538024,574211
5306,582191,576219
5307,323047,574211
5308,249140,572215
5309,198013,575194
5310,,575194
5311,321128,572217
5312,362052,575195
5313,323047,576222
5314,214041,572223
5315,272065,583250
5316,191011,576224
5317,241028,581211
5318,196027,579239
5319,322016,575203
5320,241116,583238
5321,245016,580217
5322,582191,580219
5323,538024,575209
5324,,575213
5325,321013,573230
5326,508089,572240
5327,321013,572240
5328,364056,578299
5329,570240,582252
5330,581116,580235
5331,,573245
5332,570033,579252
5333,216059,574254
5334,217059,580257
5335,255021,574260
5336,310017,574260
5337,217059,580258
5338,323047,580258
5339,575224,572252
5340,278055,581257
5341,312012,580263
5342,287005,579268
5343,183029,571260
5344,313016,577267
5345,323060,577267
5346,581169,570276
5347,323109,579273
5348,327008,583311
5349,304018,582290
5350,243126,571269
5351,578166,579284
5352,315021,570286
5353,,571272
5354,191011,573270
5355,581116,574276
5356,243126,578029
5357,,575024
5358,326045,578032
5359,295008,571019
5360,362054,574022
5361,277055,583031
5362,364056,579025
5363,323133,583038
5364,,586003
5365,278069,586003
5366,183029,581031
5367,243118,578044
5368,249140,582035
5369,322149,582035
5370,,574034
5371,578045,578023
5372,531043,572037
5373,,583049
5374,,583050
5375,216059,583053
5376,578045,572044
5377,325057,572045
5378,325075,570048
5379,309027,570048
5380,249133,583063
5381,538024,570053
5382,274001,570053
5383,247098,570054
5384,245037,582050
5385,322148,575046
5386,360056,579051
5387,301025,571042
5388,217059,569057
5389,,569057
5390,249140,572058
5391,312011,572058
5392,278065,572066
5393,285011,579070
5394,,579073
5395,531043,581073
5396,325069,580051
5397,308037,569076
5398,517110,580089
5399,364061,580089
5400,310027,576113
5401,330004,576113
5402,,583135
5403,246070,572108
5404,578045,569112
5405,578126,571116
5406,381065,574110
5407,527003,570128
5408,,575110
5409,246097,575110
5410,325075,578180
5411,,576129
5412,277012,576129
5413,,579137
5414,381012,582139
5415,531043,577132
5416,245037,577132
5417,,569132
5418,,579147
5419,,571121
5420,,575119
5421,311005,573130
5422,214015,576146
5423,312002,576146
5424,269072,578206
5425,216064,578206
5426,575075,579158
5427,245037,579158
5428,321075,579159
5429,257008,582119
5430,518077,571144
5431,,582166
5432,269003,582166
5433,325069,583180
5434,322149,583180
5435,,583180
5436,322148,573151
5437,,576156
5438,271051,579173
5439,312011,579173
5440,249082,576156
5441,325059,579173
5442,299015,579177
5443,323133,570171
5444,364056,570171
5445,578166,569112
5446,325079,581158
5447,327013,575108
5448,,571164
5449,278069,583188
5450,,576166
5451,578166,576166
5452,312017,573169
5453,575075,570180
5454,325058,580166
5455,325069,574171
5456,,581171
5457,216064,578240
5458,321046,573185
5459,314014,573185
5460,578166,573185
5461,364056,572176
5462,325075,571186
5463,578166,575172
5464,241077,577193
5465,241056,580189
5466,249050,580189
5467,249137,571195
5468,,571195
5469,,571195
5470,216059,577206
5471,241077,577207
5472,,581191
5473,305014,580189
5474,,574203
5475,217059,576219
5476,247100,576219
5477,326088,583250
5478,582191,577190
5479,310027,581211
5480,518077,570226
5481,,577225
5482,216059,581217
5483,271002,572215
5484,518077,571222
5485,217028,571222
5486,314007,579242
5487,312012,574225
5488,278069,574225
5489,538024,580219
5490,220013,575213
5491,241028,582247
5492,321075,579250
5493,183029,572240
5494,570240,569214
5495,364056,570251
5496,219055,570251
5497,241028,571246
5498,362053,572252
5499,575163,577252
5500,272005,575230
5501,578166,573251
5502,295008,580257
5503,364061,581257
5504,269003,574254
5505,578166,579268
5506,249137,571260
5507,,579273
5508,527003,573261
5509,527003,583313
5510,271086,573251
5511,581241,569262
5512,570033,579284
5513,578166,569262
5514,241056,571270
5515,,573242
5516,244106,574276
5517,217059,574276
5518,570033,574276
5519,183029,574276
5520,313032,579015
5521,551004,577019
5522,325114,578029
5523,243126,574018
5524,247098,578032
5525,246130,583031
5526,,579025
5527,248096,583038
5528,518077,583038
5529,271002,595001
5530,249140,595001
5531,,579021
5532,327039,571019
5533,287005,574034
5534,322149,574034
5535,214020,574034
5536,518077,583049
5537,241028,583050
5538,527003,583053
5539,323133,571028
5540,257008,579026
5541,216059,572044
5542,244132,572045
5543,531042,583060
5544,355040,571031
5545,538024,570054
5546,366040,582050
5547,,570063
5548,364056,583075
5549,216064,569057
5550,362054,572058
5551,244106,574055
5552,,581074
5553,323133,571074
5554,257014,575071
5555,278012,577083
5556,245037,583102
5557,,583102
5558,527003,578117
5559,295010,569076
5560,578126,570115
5561,,574099
5562,295008,574099
5563,312011,574099
5564,570033,572108
5565,247063,572108
5566,,569112
5567,575075,571116
5568,293004,569116
5569,308037,569116
5570,518077,580100
5571,287005,570128
5572,248056,575110
5573,272005,576129
5574,269072,578180
5575,313014,576129
5576,191011,571128
5577,508089,582139
5578,362054,574126
5579,215046,574126
5580,,570144
5581,362053,569132
5582,314010,575119
5583,218062,575119
5584,305014,573130
5585,362053,582150
5586,269028,575123
5587,297052,575123
5588,311005,580132
5589,527003,577148
5590,245037,577148
5591,362054,578206
5592,325041,571116
5593,216056,579158
5594,570033,579159
5595,578166,579161
5596,518077,573142
5597,362054,573142
5598,312002,583180
5599,274001,574151
5600,325075,583180
5601,,579173
5602,321014,572150
5603,241086,576156
5604,322149,570147
5605,241003,570147
5606,,569112
5607,315021,574163
5608,321128,574163
5609,,574096
5610,217059,571164
5611,273004,573170
5612,217059,573170
5613,181007,576176
5614,362054,581171
5615,325075,571181
5616,569168,577188
5617,,577188
5618,575163,571186
5619,578126,583214
5620,325075,575172
5621,,575172
5622,325075,579204
5623,,579204
5624,575163,582205
5625,355040,582205
5626,323047,570201
5627,355040,574194
5628,578126,582214
5629,325114,572199
5630,,572176
5631,241133,572176
5632,,571198
5633,243104,572204
5634,531043,576213
5635,582191,580198
5636,364061,580198
5637,244059,571210
5638,582191,577217
5639,,577217
5640,,577217
5641,364056,575194
5642,581116,572217
5643,301025,572217
5644,,575194
5645,322109,572223
5646,322112,583250
5647,241011,581211
5648,578045,574220
5649,312002,571222
5650,527003,574225
5651,248096,577232
5652,285011,577232
5653,257008,577232
5654,183029,575209
5655,578166,575213
5656,364056,570235
5657,183029,582247
5658,217059,572240
5659,323047,572240
5660,582250,569230
5661,,577242
5662,570241,579204
5663,364056,579204
5664,325079,570251
5665,581241,580240
5666,574244,583283
5667,,578315
5668,574244,576265
5669,,580257
5670,613001,581253
5671,,574260
5672,248102,580258
5673,324031,580258
5674,218063,580240
5675,325079,579268
5676,569168,571260
5677,325075,574271
5678,,579284
5679,,579284
5680,,574276
5681,,574276
5682,,571009
5683,313016,571009
5684,518077,578023
5685,311005,579015
5686,,578029
5687,551004,574018
5688,247100,574018
5689,322067,579021
5690,325069,577025
5691,243126,583031
5692,366040,583035
5693,364061,583038
5694,,586003
5695,518077,581031
5696,243118,582035
5697,214015,582035
5698,325069,571019
5699,,572035
5700,,583050
5701,243087,572044
5702,326049,571031
5703,249114,573056
5704,362053,575046
5705,,573056
5706,,583069
5707,219055,583069
5708,245037,578044
5709,269028,571042
5710,191011,579052
5711,315018,575054
5712,,569057
5713,364056,573062
5714,305014,577059
5715,,579020
5716,308016,572058
5717,,572066
5718,217059,572066
5719,322013,574058
5720,323133,579070
5721,305014,579073
5722,321075,577073
5723,518077,571074
5724,304018,579078
5725,325075,580089
5726,323133,576113
5727,322112,580089
5728,325075,583135
5729,,572108
5730,,574099
5731,578045,576123
5732,241077,580100
5733,518077,581118
5734,246130,574116
5735,241032,571121
5736,,578180
5737,246034,578180
5738,,573117
5739,527003,582137
5740,578126,582139
5741,,582139
5742,196027,575119
5743,527003,575119
5744,219055,573130
5745,,580130
5746,,575123
5747,,580132
5748,215045,576146
5749,518077,569119
5750,362053,577148
5751,578126,577148
5752,322112,577148
5753,,578206
5754,,579159
5755,,579159
5756,527003,579159
5757,597003,578213
5758,216059,579159
5759,573077,582119
5760,249131,582119
5761,,582119
5762,575075,571144
5763,518077,581151
5764,277069,576156
5765,324080,576156
5766,323133,576156
5767,538024,579173
5768,241116,579174
5769,575075,579174
5770,581116,569155
5771,241127,581158
5772,183029,574163
5773,269040,583135
5774,301025,583188
5775,531042,583188
5776,216056,576166
5777,581116,573170
5778,569168,573183
5779,,573189
5780,578126,577188
5781,578045,577188
5782,,577188
5783,248102,577193
5784,,574189
5785,322013,571195
5786,569168,581171
5787,323100,571186
5788,325075,570201
5789,322148,583214
5790,325075,574194
5791,,572196
5792,,570207
5793,578126,569202
5794,449015,577217
5795,538024,576219
5796,305014,572215
5797,321013,575195
5798,322156,581211
5799,325075,570226
5800,364056,571222
5801,214041,577198
5802,247100,579242
5803,219055,580217
5804,249140,580217
5805,323053,580198
5806,216056,578288
5807,249134,576237
5808,217059,575209
5809,241127,575209
5810,183029,575209
5811,285011,570235
5812,518077,571229
5813,325069,573230
5814,325075,572240
5815,569168,569230
5816,570240,583214
5817,581169,583283
5818,575225,578315
5819,271086,572252
5820,271086,574254
5821,531043,573251
5822,365256,580257
5823,191011,580257
5824,,574260
5825,,580258
5826,257014,581257
5827,362053,579268
5828,575222,577252
5829,,577267
5830,305014,578315
5831,,579273
5832,297036,579273
5833,322038,573261
5834,,570286
5835,322145,571270
5836,,579284
5837,613001,573270
5838,193025,582019
5839,217059,582019
5840,321104,578029
5841,217059,578029
5842,191011,579021
5843,249099,582027
5844,215061,583035
5845,219028,579021
5846,366040,583038
5847,245037,578023
5848,362053,572037
5849,245037,572037
5850,247100,575038
5851,217028,573023
5852,298023,573023
5853,308032,571028
5854,,571028
5855,249131,579026
5856,355040,572044
5857,322112,572044
5858,246062,572045
5859,243118,572045
5860,570033,583060
5861,,583063
5862,570033,570053
5863,362053,582050
5864,244136,573056
5865,249140,583069
5866,216056,575046
5867,243087,579051
5868,366040,579051
5869,527003,581055
5870,295008,571042
5871,362157,579052
5872,244106,569057
5873,271002,582060
5874,219028,582060
5875,324033,577059
5876,323060,579020
5877,194018,572058
5878,538024,572066
5879,269079,581073
5880,249140,580045
5881,247100,571084
5882,325061,579078
5883,297052,579078
5884,218063,575071
5885,518077,569070
5886,245037,578117
5887,,570115
5888,575075,580089
5889,,580089
5890,323077,576113
5891,273004,581109
5892,245065,572108
5893,,572108
5894,531043,571116
5895,219059,571116
5896,,569116
5897,,569116
5898,364056,574110
5899,,574116
5900,269028,582135
5901,,575108
5902,531043,575108
5903,578166,571121
5904,,579137
5905,538024,573117
5906,432014,573117
5907,,579137
5908,245082,582139
5909,365320,582139
5910,248088,574126
5911,575075,577132
5912,,581109
5913,269072,575119
5914,325075,577137
5915,527003,569136
5916,,573130
5917,,578206
5918,578126,578206
5919,366040,574143
5920,,579158
5921,,582166
5922,573077,583180
5923,358184,583180
5924,325075,579177
5925,322038,569112
5926,243092,569155
5927,327065,581158
5928,309025,574163
5929,297055,573169
5930,305014,570180
5931,298008,573185
5932,247082,572182
5933,216064,572182
5934,607002,571186
5935,,575172
5936,322109,577193
5937,218062,577193
5938,310027,577193
5939,327031,580188
5940,583151,574189
5941,312012,574189
5942,365213,582205
5943,249137,571195
5944,582191,581171
5945,,581171
5946,527003,574194
5947,569168,578261
5948,432036,577207
5949,517100,572199
5950,362053,581191
5951,241116,572176
5952,531043,569200
5953,247100,572204
5954,243126,569202
5955,277069,569202
5956,243126,571204
5957,,583238
5958,243126,576219
5959,578166,583246
5960,321035,572223
5961,243126,573216
5962,,581211
5963,582191,570226
5964,244106,577225
5965,327008,577225
5966,313020,577225
5967,313012,577225
5968,271078,574225
5969,183029,574225
5970,217059,577232
5971,245101,577232
5972,582191,575209
5973,,575194
5974,569168,578299
5975,272013,580234
5976,574244,573242
5977,518077,580240
5978,247100,580240
5979,581241,583283
5980,362053,583283
5981,241127,571246
5982,,577252
5983,362054,574254
5984,518077,581253
5985,531042,580263
5986,320115,580258
5987,364056,571260
5988,323047,577267
5989,183029,570276
5990,569168,570276
5991,270071,570276
5992,322145,570276
5993,217059,577252
5994,326049,578315
5995,323020,581253
5996,,572274
5997,219059,583311
5998,574244,583313
5999,578126,579281
6000,,582290
6001,581169,571270
6002,325061,571270
6003,248056,571270
6004,,579284
6005,270040,571272
6006,215060,577021
6007,277066,574018
6008,518077,575024
6009,362054,573023
6010,198022,574022
6011,,583031
6012,245065,583031
6013,,583035
6014,293010,583035
6015,322149,579021
6016,527003,583038
6017,,595001
6018,255036,569028
6019,221051,574034
6020,321006,572035
6021,326050,572035
6022,578045,572037
6023,270071,571028
6024,243126,572045
6025,327070,586003
6026,527003,570053
6027,249140,573056
6028,249140,573056
6029,241116,573056
6030,191011,582050
6031,,575046
6032,,577053
6033,,578044
6034,299015,579052
6035,255036,569057
6036,,583077
6037,,583077
6038,245037,579020
6039,216059,577059
6040,298008,577059
6041,531042,572058
6042,309018,572058
6043,249137,574058
6044,,579073
6045,322112,578023
6046,359001,579020
6047,321014,577073
6048,327008,577073
6049,194018,571074
6050,323047,570080
6051,,580051
6052,531042,580051
6053,309026,583102
6054,325079,576113
6055,325075,580092
6056,527003,569112
6057,,576123
6058,325075,580100
6059,214020,570128
6060,578126,575108
6061,,578180
6062,326049,578180
6063,216064,579137
6064,518077,582137
6065,325075,582137
6066,272065,582139
6067,323098,573124
6068,364056,569132
6069,249137,579147
6070,581116,583156
6071,579138,580089
6072,313012,569136
6073,191011,573130
6074,,580132
6075,,580132
6076,,577148
6077,219055,577148
6078,321128,577148
6079,326049,577148
6080,271092,579158
6081,366040,578213
6082,440028,581103
6083,527003,579161
6084,575075,582119
6085,308016,582119
6086,,571144
6087,527003,581151
6088,,583180
6089,249106,583180
6090,249075,583180
6091,364052,573151
6092,381065,573151
6093,287005,576156
6094,323100,576156
6095,243102,576156
6096,278055,579173
6097,,579174
6098,365318,570171
6099,578166,581158
6100,269003,581158
6101,326049,574163
6102,570033,582179
6103,322148,576166
6104,271002,576166
6105,293004,573169
6106,324049,580166
6107,248084,576179
6108,249140,578240
6109,216059,573185
6110,518077,573189
6111,578045,572176
6112,582191,577188
6113,597003,571186
6114,,577193
6115,569168,579204
6116,581116,579204
6117,538024,579204
6118,305023,570198
6119,362052,582205
6120,249137,571195
6121,325047,571195
6122,321027,581171
6123,,581171
6124,358002,574194
6125,219055,577207
6126,219059,572199
6127,569168,577207
6128,578045,581191
6129,325075,569200
6130,578126,576213
6131,538024,571204
6132,575163,574203
6133,325075,574203
6134,365256,576219
6135,527003,572217
6136,368001,572217
6137,578045,583250
6138,364056,581211
6139,301025,581211
6140,327047,581211
6141,217059,571222
6142,325075,579239
6143,241028,583238
6144,310015,575203
6145,364056,580217
6146,,574225
6147,305014,575213
6148,241077,575213
6149,217059,573230
6150,214041,573230
6151,569168,572240
6152,364056,572240
6153,,577242
6154,583268,583214
6155,570241,583214
6156,570241,575172
6157,321013,569214
6158,362054,570251
6159,,578312
6160,321075,573245
6161,365320,577252
6162,298023,574254
6163,217059,578315
6164,575163,581253
6165,581241,580258
6166,243126,580240
6167,575163,579268
6168,312011,573242
6169,183029,583283
6170,320030,571260
6171,323133,577267
6172,,579277
6173,581169,569262
6174,216056,569262
6175,297052,571272
6176,309019,571272
6177,216064,574276
6178,322027,574276
6179,527003,582019
6180,312011,571009
6181,531043,579020
6182,219055,577025
6183,269080,579025
6184,247098,582027
6185,,582027
6186,,583038
6187,325079,583038
6188,,581031
6189,243126,581031
6190,323083,574034
6191,578045,572035
6192,,572035
6193,277056,572035
6194,326005,572035
6195,219055,572035
6196,355055,572035
6197,,572037
6198,220043,583050
6199,245037,583050
6200,323133,583053
6201,312011,571028
6202,366040,571028
6203,538024,571028
6204,245037,579026
6205,291014,572045
6206,305014,572045
6207,247039,583060
6208,249114,573056
6209,241028,573056
6210,,570054
6211,269003,575046
6212,191011,583069
6213,273051,578077
6214,,581055
6215,570033,577025
6216,183029,571042
6217,570033,579052
6218,325079,579052
6219,304018,570063
6220,327040,570063
6221,314010,575054
6222,,570063
6223,298008,573062
6224,367004,582060
6225,366040,577059
6226,,569062
6227,241084,574055
6228,,581066
6229,315021,579073
6230,183029,579073
6231,255036,577073
6232,249131,577073
6233,277012,577073
6234,183029,571074
6235,217059,570080
6236,355040,575071
6237,246130,575071
6238,518077,579025
6239,,577083
6240,315018,583102
6241,216059,569076
6242,297052,569076
6243,,572058
6244,244011,582179
6245,135012,576113
6246,274001,576113
6247,285011,580089
6248,274001,581109
6249,278055,580092
6250,216058,580092
6251,518077,572108
6252,,574103
6253,277012,569112
6254,,571116
6255,214041,569116
6256,255006,569116
6257,578045,574110
6258,325075,576123
6259,578166,581118
6260,,569119
6261,,569119
6262,575075,569119
6263,245037,569119
6264,191011,570127
6265,325075,570128
6266,241032,571121
6267,,575110
6268,313016,578180
6269,295010,573117
6270,,579137
6271,,582137
6272,247100,574126
6273,,583156
6274,243113,571121
6275,325075,571121
6276,215061,570144
6277,,569136
6278,578166,580089
6279,270040,573130
6280,274001,580130
6281,,582150
6282,246139,575123
6283,200002,580132
6284,272005,580132
6285,220013,580132
6286,573077,576146
6287,269080,576146
6288,,577148
6289,,578206
6290,527003,578206
6291,244106,578206
6292,,571116
6293,327070,577137
6294,,579159
6295,245037,579159
6296,,579161
6297,,579163
6298,573119,579163
6299,,574151
6300,248102,571144
6301,,582166
6302,,581151
6303,135012,582166
6304,381012,573151
6305,277032,576156
6306,305014,576156
6307,277069,579173
6308,575075,570147
6309,,577171
6310,216056,574163
6311,,571164
6312,554016,571164
6313,255006,573170
6314,255006,581103
6315,216059,581171
6316,326030,576179
6317,527003,577188
6318,269072,572182
6319,244106,572182
6320,220043,583213
6321,325114,583214
6322,247063,583211
6323,269003,580181
6324,364056,575172
6325,325069,575172
6326,569168,580188
6327,321075,582205
6328,578126,582205
6329,,581171
6330,217059,572196
6331,183029,572196
6332,191011,582214
6333,569168,577206
6334,,571198
6335,285011,569200
6336,,579204
6337,,580198
6338,215061,571210
6339,244081,577217
6340,578126,583246
6341,527003,575194
6342,578126,572217
6343,411043,575194
6344,243102,583250
6345,,573216
6346,241056,577225
6347,581116,574220
6348,366231,571222
6349,326096,579239
6350,364056,582240
6351,,579242
6352,322145,579242
6353,301025,583238
6354,312017,575203
6355,248084,580198
6356,323098,577232
6357,362052,571225
6358,248102,577232
6359,,577232
6360,322145,570235
6361,527003,571229
6362,355040,573230
6363,581116,572240
6364,270071,576182
6365,327008,582252
6366,508089,580240
6367,327070,581253
6368,321075,574260
6369,243104,580258
6370,575225,580263
6371,518077,579268
6372,325114,579268
6373,298008,583283
6374,241116,575244
6375,432036,577267
6376,247087,580240
6377,218062,577252
6378,244106,579273
6379,,583311
6380,,569262
6381,215061,582290
6382,191011,571269
6383,581241,574276
6384,243087,582019
6385,248084,582019
6386,,578029
6387,249114,577021
6388,551004,579021
6389,,579020
6390,325079,578032
6391,194005,574022
6392,323109,583035
6393,248102,583038
6394,243126,583038
6395,325075,571019
6396,362054,574034
6397,308037,572035
6398,241085,583050
6399,191011,572044
6400,324050,572045
6401,,572045
6402,364061,583063
6403,,571031
6404,570033,582050
6405,322112,582050
6406,,575046
6407,247098,577053
6408,314016,579051
6409,246045,579055
6410,321075,579055
6411,216034,582060
6412,321104,577059
6413,183029,580029
6414,243087,571063
6415,,574056
6416,,574056
6417,364056,574058
6418,518077,574058
6419,305014,579070
6420,,579070
6421,323060,579070
6422,313032,579073
6423,368001,579073
6424,287008,581073
6425,322148,579020
6426,325075,577053
6427,191011,574099
6428,320075,574096
6429,216059,574096
6430,362054,576113
6431,,580092
6432,,572108
6433,381065,574103
6434,245037,574103
6435,310015,569112
6436,325075,569112
6437,325079,569112
6438,325038,578176
6439,,575108
6440,243087,575110
6441,305014,576129
6442,,574099
6443,324056,573117
6444,,582137
6445,245037,582137
6446,366040,570144
6447,581116,580092
6448,325075,569132
6449,,579147
6450,578126,579147
6451,518077,569136
6452,322145,582150
6453,,580132
6454,278065,580132
6455,,576146
6456,578166,577148
6457,216064,577148
6458,581116,579161
6459,269028,582115
6460,215061,574151
6461,324056,581151
6462,269079,573151
6463,314014,576156
6464,245037,576156
6465,326088,576156
6466,270001,576156
6467,297055,579173
6468,309027,579173
6469,575075,579177
6470,575075,569155
6471,183029,583188
6472,309018,576166
6473,245037,576166
6474,575075,573170
6475,322149,573170
6476,,576113
6477,355055,576179
6478,527003,573189
6479,305014,572182
6480,274001,583213
6481,216059,583211
6482,312012,580181
6483,246088,577193
6484,368001,577193
6485,191011,580188
6486,297052,574189
6487,311010,582205
6488,249137,571195
6489,191011,575181
6490,365256,572196
6491,191011,572196
6492,221029,574194
6493,321062,577206
6494,246097,572199
6495,255036,571186
6496,244085,570207
6497,216036,569200
6498,569168,572204
6499,364056,576213
6500,538024,574203
6501,217059,574211
6502,219037,574211
6503,581116,575194
6504,570033,575194
6505,323133,572223
6506,245037,576224
6507,321128,577190
6508,,573216
6509,244136,577190
6510,310021,577225
6511,245037,574220
6512,582191,573185
6513,527003,577198
6514,538024,582240
6515,538024,581219
6516,527003,579239
6517,362052,577232
6518,309027,577232
6519,245037,577232
6520,287008,577232
6521,321101,572182
6522,360056,575209
6523,570241,577242
6524,575224,579252
6525,217059,570251
6526,305014,570251
6527,578166,580235
6528,,580235
6529,271086,573240
6530,581116,580240
6531,527003,570251
6532,575163,583283
6533,570033,583283
6534,365318,572252
6535,575225,577252
6536,248096,580258
6537,355040,580263
6538,,573242
6539,198013,583283
6540,,579273
6541,297055,579273
6542,322112,579273
6543,574244,573261
6544,246070,579281
6545,527003,574271
6546,,573242
6547,527003,571270
6548,273020,574276
6549,245065,577019
6550,,579026
6551,245037,595001
6552,191011,569028
6553,220024,583050
6554,355040,570048
6555,322088,570053
6556,200006,573056
6557,,579051
6558,314010,578044
6559,321104,571042
6560,366040,579020
6561,243126,569062
6562,,572058
6563,301025,572058
6564,323098,581066
6565,321101,574056
6566,364061,572066
6567,327031,571084
6568,216059,571084
6569,183029,579078
6570,198022,577083
6571,322088,569076
6572,,580057
6573,214041,580057
6574,,582179
6575,570033,570115
6576,538024,582179
6577,,576113
6578,,569112
6579,245037,571116
6580,183029,577118
6581,327039,575103
6582,310027,569116
6583,573077,581118
6584,285011,570128
6585,573077,574116
6586,326050,574116
6587,575075,574117
6588,355040,574117
6589,183029,570127
6590,578166,575108
6591,325061,570127
6592,518077,579137
6593,,574126
6594,245056,574126
6595,364056,574126
6596,581116,577132
6597,578126,577132
6598,246039,570144
6599,527003,569132
6600,255006,569132
6601,,583156
6602,531043,579147
6603,245037,579147
6604,,571121
6605,241127,571121
6606,,573130
6607,518077,575123
6608,322109,577148
6609,247082,578206
6610,191011,579158
6611,325075,579159
6612,,579161
6613,270040,579161
6614,,582119
6615,313017,574151
6616,241088,571144
6617,,582166
6618,272065,576156
6619,313022,573151
6620,538024,576156
6621,575075,579173
6622,364061,579177
6623,327008,579177
6624,570033,570147
6625,245037,570147
6626,255036,573130
6627,578126,581158
6628,538024,579181
6629,270001,583135
6630,325069,575108
6631,325075,571128
6632,249140,576166
6633,323133,576166
6634,312011,576166
6635,183029,573169
6636,217039,573169
6637,,573170
6638,,574171
6639,277055,574171
